code_module,code_presentation,id_student,date_registration,date_unregistration
DDD,2013J,490530,-36.0,60.0
DDD,2013J,490738,-137.0,147.0
DDD,2013J,491110,-131.0,72.0
DDD,2013J,491688,-205.0,-100.0
DDD,2013J,491874,-122.0,100.0
DDD,2013J,491912,-31.0,-7.0
DDD,2013J,492552,-136.0,67.0
DDD,2013J,492842,-32.0,0.0
DDD,2013J,493147,-93.0,24.0
DDD,2013J,493207,-202.0,94.0
DDD,2013J,493876,-43.0,40.0
DDD,2013J,493879,-38.0,59.0
DDD,2013J,494389,-43.0,94.0
DDD,2013J,494722,-107.0,229.0
DDD,2013J,494728,-53.0,149.0
DDD,2013J,495115,-127.0,-85.0
DDD,2013J,495762,-165.0,3.0
DDD,2013J,496154,-27.0,87.0
DDD,2013J,496373,-67.0,-42.0
DDD,2013J,498793,-59.0,68.0
DDD,2013J,498877,-95.0,3.0
DDD,2013J,498903,-190.0,0.0
DDD,2013J,500339,-44.0,46.0
DDD,2013J,500521,-56.0,118.0
DDD,2013J,500707,-53.0,165.0
DDD,2013J,500785,-157.0,111.0
DDD,2013J,501488,-49.0,213.0
DDD,2013J,501723,-103.0,90.0
DDD,2013J,502051,-90.0,59.0
DDD,2013J,502057,-45.0,19.0
DDD,2013J,502207,-82.0,104.0
DDD,2013J,502466,-82.0,169.0
DDD,2013J,504034,-18.0,117.0
DDD,2013J,504064,-130.0,-8.0
DDD,2013J,504552,-15.0,100.0
DDD,2013J,505142,-137.0,86.0
DDD,2013J,505209,-24.0,65.0
DDD,2013J,505561,-150.0,72.0
DDD,2013J,506476,-202.0,44.0
DDD,2013J,506597,-36.0,0.0
DDD,2013J,508227,-45.0,-7.0
DDD,2013J,508601,-44.0,51.0
DDD,2013J,508615,-110.0,142.0
DDD,2013J,509416,-49.0,-7.0
DDD,2013J,509501,-53.0,61.0
DDD,2013J,511636,-59.0,-7.0
DDD,2013J,511890,-115.0,-17.0
DDD,2013J,512525,-49.0,158.0
DDD,2013J,513204,-169.0,130.0
DDD,2013J,513356,-82.0,212.0
DDD,2013J,514218,-79.0,0.0
DDD,2013J,514495,-53.0,0.0
DDD,2013J,514934,-70.0,0.0
DDD,2013J,515247,-70.0,82.0
DDD,2013J,518194,-64.0,-7.0
DDD,2013J,518709,-29.0,120.0
DDD,2013J,519100,-42.0,165.0
DDD,2013J,519358,-73.0,163.0
DDD,2013J,519449,-39.0,-7.0
DDD,2013J,522363,-42.0,58.0
DDD,2013J,522538,-156.0,112.0
DDD,2013J,522690,-149.0,6.0
DDD,2013J,523275,-36.0,115.0
DDD,2013J,523583,-82.0,89.0
DDD,2013J,523632,-39.0,-7.0
DDD,2013J,523834,-45.0,53.0
DDD,2013J,524261,-53.0,166.0
DDD,2013J,524730,-201.0,-130.0
DDD,2013J,525189,-72.0,170.0
DDD,2013J,525800,-145.0,46.0
DDD,2013J,526098,-134.0,105.0
DDD,2013J,526659,-92.0,15.0
DDD,2013J,529073,-32.0,121.0
DDD,2013J,529670,-192.0,-166.0
DDD,2013J,530270,-127.0,17.0
DDD,2013J,530519,-74.0,36.0
DDD,2013J,531234,-74.0,40.0
DDD,2013J,532683,-22.0,101.0
DDD,2013J,532859,-12.0,107.0
DDD,2013J,535220,-106.0,128.0
DDD,2013J,535707,-36.0,151.0
DDD,2013J,536210,-107.0,167.0
DDD,2013J,537652,-148.0,-53.0
DDD,2013J,537691,-190.0,28.0
DDD,2013J,539872,-192.0,40.0
DDD,2013J,542244,-198.0,-101.0
DDD,2013J,542321,-38.0,-7.0
DDD,2013J,544031,-42.0,95.0
DDD,2013J,544155,-95.0,-80.0
DDD,2013J,544499,-60.0,40.0
DDD,2013J,544587,-20.0,-14.0
DDD,2013J,544649,-137.0,160.0
DDD,2013J,546403,-53.0,-53.0
DDD,2013J,546809,-39.0,160.0
DDD,2013J,547378,-151.0,52.0
DDD,2013J,548825,-39.0,213.0
DDD,2013J,548851,-151.0,-7.0
DDD,2013J,549160,-36.0,-17.0
DDD,2013J,549337,-39.0,152.0
DDD,2013J,549424,-73.0,131.0
DDD,2013J,549601,-36.0,163.0
DDD,2013J,550380,-79.0,83.0
DDD,2013J,551674,-202.0,-4.0
DDD,2013J,551774,-39.0,165.0
DDD,2013J,552003,-203.0,-25.0
DDD,2013J,552192,-148.0,-7.0
DDD,2013J,553170,-29.0,16.0
DDD,2013J,553992,-81.0,-66.0
DDD,2013J,555422,-66.0,12.0
DDD,2013J,555636,-81.0,-52.0
DDD,2013J,556751,-49.0,208.0
DDD,2013J,556821,-176.0,-71.0
DDD,2013J,557247,-26.0,102.0
DDD,2013J,557320,-29.0,-12.0
DDD,2013J,558029,-32.0,23.0
DDD,2013J,558052,-29.0,55.0
DDD,2013J,559547,-163.0,17.0
DDD,2013J,559735,-43.0,150.0
DDD,2013J,559855,-32.0,124.0
DDD,2013J,560423,-34.0,72.0
DDD,2013J,560870,-38.0,161.0
DDD,2013J,561823,-202.0,163.0
DDD,2013J,561905,-109.0,206.0
DDD,2013J,562096,-192.0,-114.0
DDD,2013J,562100,-42.0,122.0
DDD,2013J,562287,-203.0,-7.0
DDD,2013J,562490,-151.0,212.0
DDD,2013J,562548,-203.0,-53.0
DDD,2013J,562561,-38.0,23.0
DDD,2013J,562585,-145.0,128.0
DDD,2013J,562758,-109.0,-39.0
DDD,2013J,562929,-156.0,48.0
DDD,2013J,563503,-192.0,-7.0
DDD,2013J,563718,-24.0,139.0
DDD,2013J,563847,-38.0,96.0
DDD,2013J,563888,-101.0,223.0
DDD,2013J,564325,-130.0,44.0
DDD,2013J,565662,-81.0,-74.0
DDD,2013J,566134,-95.0,223.0
DDD,2013J,566445,-198.0,-15.0
DDD,2013J,566482,-145.0,165.0
DDD,2013J,566553,-49.0,66.0
DDD,2013J,566704,-171.0,23.0
DDD,2013J,567176,-99.0,62.0
DDD,2013J,567246,-51.0,-7.0
DDD,2013J,568045,-49.0,-7.0
DDD,2013J,568296,-151.0,-92.0
DDD,2013J,568580,-67.0,-53.0
DDD,2013J,568741,-70.0,158.0
DDD,2013J,569743,-198.0,-26.0
DDD,2013J,569857,-205.0,233.0
DDD,2013J,569891,-180.0,-7.0
DDD,2013J,570319,-151.0,-129.0
DDD,2013J,570401,-93.0,-46.0
DDD,2013J,571000,-26.0,-10.0
DDD,2013J,571382,-156.0,-80.0
DDD,2013J,571682,-203.0,-156.0
DDD,2013J,571950,-103.0,152.0
DDD,2013J,572038,-200.0,-92.0
DDD,2013J,572087,-192.0,48.0
DDD,2013J,572089,-172.0,-40.0
DDD,2013J,572143,-156.0,59.0
DDD,2013J,572281,-99.0,5.0
DDD,2013J,572548,-151.0,-100.0
DDD,2013J,572567,-72.0,211.0
DDD,2013J,572620,-130.0,-11.0
DDD,2013J,572698,-200.0,-38.0
DDD,2013J,572880,-131.0,229.0
DDD,2013J,572900,-156.0,-88.0
DDD,2013J,572949,-135.0,120.0
DDD,2013J,573235,-198.0,58.0
DDD,2013J,573284,-176.0,-73.0
DDD,2013J,573307,-149.0,30.0
DDD,2013J,573541,-177.0,-123.0
DDD,2013J,573646,-139.0,151.0
DDD,2013J,573709,-45.0,-37.0
DDD,2013J,573712,-149.0,102.0
DDD,2013J,573970,-149.0,-50.0
DDD,2013J,574029,-161.0,12.0
DDD,2013J,574099,-109.0,163.0
DDD,2013J,574181,-164.0,-7.0
DDD,2013J,574330,-151.0,132.0
DDD,2013J,574627,-148.0,198.0
DDD,2013J,574665,-191.0,-116.0
DDD,2013J,574860,-148.0,-7.0
DDD,2013J,574866,-156.0,121.0
DDD,2013J,575213,-171.0,123.0
DDD,2013J,575337,-51.0,118.0
DDD,2013J,575365,-156.0,-7.0
DDD,2013J,575493,-109.0,230.0
DDD,2013J,575773,-156.0,51.0
DDD,2013J,575811,-60.0,193.0
DDD,2013J,575855,-186.0,-149.0
DDD,2013J,575999,-156.0,131.0
DDD,2013J,576031,-148.0,19.0
DDD,2013J,576040,-186.0,-7.0
DDD,2013J,576131,-67.0,102.0
DDD,2013J,576231,-186.0,-82.0
DDD,2013J,577196,-11.0,177.0
DDD,2013J,577401,-136.0,185.0
DDD,2013J,577558,-181.0,-93.0
DDD,2013J,577570,-134.0,156.0
DDD,2013J,577638,-155.0,205.0
DDD,2013J,577652,-45.0,224.0
DDD,2013J,577736,-130.0,0.0
DDD,2013J,577930,-179.0,9.0
DDD,2013J,578150,-26.0,118.0
DDD,2013J,578285,-161.0,-121.0
DDD,2013J,578427,-127.0,170.0
DDD,2013J,578544,-145.0,-7.0
DDD,2013J,579303,-171.0,88.0
DDD,2013J,580595,-116.0,2.0
DDD,2013J,580706,-128.0,150.0
DDD,2013J,581065,-160.0,16.0
DDD,2013J,581283,-143.0,-22.0
DDD,2013J,581320,-31.0,51.0
DDD,2013J,581584,-23.0,0.0
DDD,2013J,581648,-161.0,-155.0
DDD,2013J,581818,-70.0,32.0
DDD,2013J,582288,-151.0,4.0
DDD,2013J,582373,-151.0,206.0
DDD,2013J,582848,-136.0,160.0
DDD,2013J,582954,-81.0,-7.0
DDD,2013J,583037,-96.0,166.0
DDD,2013J,583147,-52.0,20.0
DDD,2013J,583215,-102.0,173.0
DDD,2013J,583221,-151.0,-144.0
DDD,2013J,583438,-25.0,-4.0
DDD,2013J,583775,-137.0,84.0
DDD,2013J,584077,-148.0,66.0
DDD,2013J,584082,-145.0,88.0
DDD,2013J,584305,-39.0,23.0
DDD,2013J,584455,-99.0,53.0
DDD,2013J,584517,-109.0,-5.0
DDD,2013J,584532,-137.0,-86.0
DDD,2013J,584591,-114.0,94.0
DDD,2013J,584615,-121.0,131.0
DDD,2013J,584628,-95.0,17.0
DDD,2013J,584883,-113.0,-21.0
DDD,2013J,585208,-142.0,213.0
DDD,2013J,585384,-95.0,-43.0
DDD,2013J,585525,-127.0,52.0
DDD,2013J,585579,-131.0,0.0
DDD,2013J,585929,-43.0,0.0
DDD,2013J,585998,-136.0,206.0
DDD,2013J,586317,-136.0,-18.0
DDD,2013J,586536,-135.0,-15.0
DDD,2013J,586609,-109.0,164.0
DDD,2013J,586707,-88.0,49.0
DDD,2013J,586823,-124.0,-1.0
DDD,2013J,586961,-131.0,-15.0
DDD,2013J,587099,-124.0,25.0
DDD,2013J,587179,-86.0,0.0
DDD,2013J,587310,-94.0,-17.0
DDD,2013J,587552,-124.0,-15.0
DDD,2013J,587576,-129.0,38.0
DDD,2013J,588013,-114.0,41.0
DDD,2013J,588197,-96.0,51.0
DDD,2013J,588242,-121.0,-4.0
DDD,2013J,588485,-38.0,0.0
DDD,2013J,588537,-120.0,51.0
DDD,2013J,588658,-113.0,-18.0
DDD,2013J,588815,-122.0,-94.0
DDD,2013J,588884,-121.0,233.0
DDD,2013J,589007,-73.0,109.0
DDD,2013J,589212,-86.0,2.0
DDD,2013J,589445,-70.0,-9.0
DDD,2013J,589569,-107.0,-92.0
DDD,2013J,589582,-72.0,123.0
DDD,2013J,589630,-116.0,0.0
DDD,2013J,589963,-52.0,6.0
DDD,2013J,590177,-93.0,0.0
DDD,2013J,590235,-58.0,30.0
DDD,2013J,590380,-113.0,-31.0
DDD,2013J,590464,-96.0,-42.0
DDD,2013J,590541,-64.0,16.0
DDD,2013J,590811,-32.0,135.0
DDD,2013J,590828,-101.0,115.0
DDD,2013J,590881,-39.0,0.0
DDD,2013J,590886,-53.0,89.0
DDD,2013J,590920,-60.0,228.0
DDD,2013J,591163,-80.0,166.0
DDD,2013J,591648,-92.0,116.0
DDD,2013J,591650,-107.0,169.0
DDD,2013J,591845,-107.0,32.0
DDD,2013J,591852,-36.0,23.0
DDD,2013J,592173,-66.0,0.0
DDD,2013J,592299,-102.0,-52.0
DDD,2013J,592658,-87.0,-78.0
DDD,2013J,592804,-97.0,0.0
DDD,2013J,593075,-65.0,-22.0
DDD,2013J,593345,-94.0,12.0
DDD,2013J,593475,-53.0,46.0
DDD,2013J,593594,-39.0,170.0
DDD,2013J,594079,-72.0,0.0
DDD,2013J,594081,-10.0,163.0
DDD,2013J,594164,-78.0,215.0
DDD,2013J,594407,-95.0,118.0
DDD,2013J,594414,-29.0,215.0
DDD,2013J,594599,-94.0,-66.0
DDD,2013J,594880,-94.0,0.0
DDD,2013J,595008,-87.0,44.0
DDD,2013J,595396,-67.0,170.0
DDD,2013J,595720,-45.0,19.0
DDD,2013J,595894,-72.0,0.0
DDD,2013J,595963,-22.0,102.0
DDD,2013J,596292,-87.0,202.0
DDD,2013J,596620,-58.0,95.0
DDD,2013J,596978,-56.0,-17.0
DDD,2013J,597178,-38.0,150.0
DDD,2013J,597192,-81.0,-14.0
DDD,2013J,597308,-57.0,-35.0
DDD,2013J,597453,-81.0,-66.0
DDD,2013J,597504,-60.0,-26.0
DDD,2013J,597561,-70.0,-10.0
DDD,2013J,597754,-70.0,-16.0
DDD,2013J,597924,-36.0,18.0
DDD,2013J,598089,-80.0,102.0
DDD,2013J,598123,-78.0,133.0
DDD,2013J,598323,-37.0,60.0
DDD,2013J,598430,-52.0,12.0
DDD,2013J,598536,-50.0,207.0
DDD,2013J,598949,-51.0,150.0
DDD,2013J,599101,-72.0,-7.0
DDD,2013J,599262,-64.0,0.0
DDD,2013J,599406,-53.0,-7.0
DDD,2013J,599615,-38.0,94.0
DDD,2013J,599649,-53.0,12.0
DDD,2013J,599711,-53.0,89.0
DDD,2013J,599741,-69.0,231.0
DDD,2013J,599742,-56.0,122.0
DDD,2013J,599837,-43.0,208.0
DDD,2013J,599876,-67.0,-49.0
DDD,2013J,600094,-67.0,228.0
DDD,2013J,600289,-45.0,-7.0
DDD,2013J,600525,-70.0,-15.0
DDD,2013J,600648,-59.0,137.0
DDD,2013J,600753,-69.0,-50.0
DDD,2013J,600842,-69.0,-7.0
DDD,2013J,600859,-49.0,216.0
DDD,2013J,600963,-67.0,228.0
DDD,2013J,601204,-32.0,165.0
DDD,2013J,601270,-32.0,23.0
DDD,2013J,601286,-42.0,123.0
DDD,2013J,601289,-65.0,202.0
DDD,2013J,601392,-60.0,28.0
DDD,2013J,601488,-42.0,-1.0
DDD,2013J,601731,-44.0,30.0
DDD,2013J,602312,-64.0,68.0
DDD,2013J,602413,-39.0,20.0
DDD,2013J,602452,-63.0,96.0
DDD,2013J,602453,-59.0,55.0
DDD,2013J,602692,-42.0,-29.0
DDD,2013J,602706,-59.0,-32.0
DDD,2013J,603201,-59.0,-3.0
DDD,2013J,603302,-57.0,60.0
DDD,2013J,603669,-57.0,25.0
DDD,2013J,603684,-43.0,0.0
DDD,2013J,603749,-51.0,-30.0
DDD,2013J,603803,-57.0,60.0
DDD,2013J,603850,-57.0,18.0
DDD,2013J,603931,-57.0,-52.0
DDD,2013J,603953,-56.0,-9.0
DDD,2013J,604392,-32.0,0.0
DDD,2013J,604546,-39.0,89.0
DDD,2013J,604574,-53.0,146.0
DDD,2013J,604655,-53.0,223.0
DDD,2013J,604692,-53.0,90.0
DDD,2013J,604729,-53.0,-22.0
DDD,2013J,604912,-36.0,0.0
DDD,2013J,604952,-51.0,130.0
DDD,2013J,605005,-36.0,12.0
DDD,2013J,605313,-26.0,184.0
DDD,2013J,605652,19.0,70.0
DDD,2013J,605859,-37.0,136.0
DDD,2013J,605885,-42.0,165.0
DDD,2013J,606513,-37.0,131.0
DDD,2013J,606593,-32.0,122.0
DDD,2013J,606719,-32.0,4.0
DDD,2013J,607110,-22.0,166.0
DDD,2013J,607427,-39.0,68.0
DDD,2013J,607515,-42.0,0.0
DDD,2013J,607928,-42.0,4.0
DDD,2013J,607966,-42.0,199.0
DDD,2013J,608170,-43.0,-7.0
DDD,2013J,608206,-39.0,167.0
DDD,2013J,608638,-39.0,107.0
DDD,2013J,608848,-39.0,-7.0
DDD,2013J,608943,-39.0,23.0
DDD,2013J,609089,-39.0,30.0
DDD,2013J,609381,-38.0,-7.0
DDD,2013J,609797,-21.0,223.0
DDD,2013J,610106,-37.0,46.0
DDD,2013J,610170,-37.0,76.0
DDD,2013J,610402,-36.0,123.0
DDD,2013J,610469,-31.0,79.0
DDD,2013J,610606,-25.0,27.0
DDD,2013J,610817,-24.0,26.0
DDD,2013J,610830,-24.0,53.0
DDD,2013J,610834,-31.0,10.0
DDD,2013J,610838,-24.0,102.0
DDD,2013J,610913,-36.0,0.0
DDD,2013J,925553,-142.0,88.0
DDD,2013J,997948,-53.0,-29.0
DDD,2013J,1346966,-42.0,117.0
DDD,2013J,1464932,-51.0,-7.0
DDD,2013J,1517755,-36.0,-7.0
DDD,2013J,1592048,-151.0,9.0
DDD,2013J,1644266,-197.0,123.0
DDD,2013J,1684787,-163.0,202.0
DDD,2013J,1687996,-199.0,149.0
DDD,2013J,1753235,-203.0,163.0
DDD,2013J,1782581,-136.0,44.0
DDD,2013J,1796059,-53.0,-7.0
DDD,2013J,1818677,-136.0,205.0
DDD,2013J,1833308,-148.0,-130.0
DDD,2013J,1840610,-109.0,-81.0
DDD,2013J,1877732,-113.0,32.0
DDD,2013J,1901764,-35.0,95.0
DDD,2013J,1903131,-38.0,80.0
DDD,2013J,1935774,-157.0,59.0
DDD,2013J,2014252,-51.0,212.0
DDD,2013J,2032882,-100.0,193.0
DDD,2013J,2039810,-37.0,151.0
DDD,2013J,2043916,-115.0,55.0
DDD,2013J,2045139,-57.0,138.0
DDD,2013J,2046628,-189.0,-11.0
DDD,2013J,2068627,-53.0,31.0
DDD,2013J,2082180,-120.0,233.0
DDD,2013J,2094546,-92.0,122.0
DDD,2013J,2134578,-70.0,164.0
DDD,2013J,2149701,-88.0,26.0
DDD,2013J,2175266,-53.0,144.0
DDD,2013J,2194777,-183.0,-24.0
DDD,2013J,2195479,-112.0,121.0
DDD,2013J,2198970,-113.0,152.0
DDD,2013J,2221869,-72.0,83.0
DDD,2013J,2256318,-78.0,0.0
DDD,2013J,2281870,-148.0,44.0
DDD,2013J,2288599,-109.0,97.0
DDD,2013J,2305957,-73.0,96.0
DDD,2013J,2314761,-155.0,80.0
DDD,2013J,2321492,-102.0,7.0
DDD,2013J,2325606,-151.0,37.0
DDD,2013J,2336922,-63.0,40.0
DDD,2013J,2352039,-161.0,20.0
DDD,2013J,2366701,-31.0,-8.0
DDD,2013J,2367887,-120.0,-25.0
DDD,2013J,2409396,-38.0,28.0
DDD,2013J,2410364,-51.0,-36.0
DDD,2013J,2411981,-142.0,30.0
DDD,2013J,2445016,-191.0,-65.0
DDD,2013J,2452902,-148.0,94.0
DDD,2013J,2477792,-86.0,193.0
DDD,2013J,2485856,-38.0,-1.0
DDD,2013J,2501578,-98.0,10.0
DDD,2013J,2505389,-44.0,0.0
DDD,2013J,2505413,-63.0,-22.0
DDD,2013J,2542803,-36.0,212.0
DDD,2013J,2546792,-37.0,29.0
DDD,2013J,2546976,-113.0,102.0
DDD,2013J,2547032,-58.0,133.0
DDD,2013J,2561811,-25.0,160.0
DDD,2013J,2577480,-36.0,87.0
DDD,2013J,2579683,-151.0,62.0
DDD,2013J,2585395,-144.0,48.0
DDD,2013J,2588655,-43.0,130.0
DDD,2013J,2589096,-191.0,157.0
DDD,2013J,2595968,-37.0,0.0
DDD,2013J,2597673,-52.0,186.0
DDD,2013J,2598861,-198.0,-7.0
DDD,2013J,2606871,-186.0,164.0
DDD,2013J,2608420,-151.0,-7.0
DDD,2013J,2615169,-35.0,170.0
DDD,2013J,2618352,-31.0,117.0
DDD,2013J,2630796,-198.0,-137.0
DDD,2013J,2631225,-91.0,164.0
DDD,2013J,2642498,-73.0,-4.0
DDD,2013J,2648271,-70.0,-3.0
DDD,2013J,2648317,-50.0,198.0
DDD,2013J,2649310,-74.0,-7.0
DDD,2013J,2654602,-38.0,34.0
DDD,2013J,2662451,-123.0,-23.0
DDD,2013J,2668945,-36.0,167.0
DDD,2013J,2678587,-43.0,-7.0
DDD,2013J,2681198,-113.0,163.0
DDD,2013J,2681471,-64.0,166.0
DDD,2013J,2683696,-203.0,-192.0
DDD,2013J,2685827,-39.0,-30.0
DDD,2013J,2688422,-120.0,32.0
DDD,2013J,2691780,-73.0,32.0
DDD,2013J,2697921,-123.0,-108.0
DDD,2014B,28149,-46.0,-4.0
DDD,2014B,31269,-90.0,73.0
DDD,2014B,35502,-73.0,37.0
DDD,2014B,49119,-75.0,66.0
DDD,2014B,50309,-90.0,0.0
DDD,2014B,50619,-69.0,-16.0
DDD,2014B,53632,-15.0,165.0
DDD,2014B,54810,-54.0,82.0
DDD,2014B,64767,-24.0,152.0
DDD,2014B,75309,-221.0,-10.0
DDD,2014B,75469,-97.0,-22.0
DDD,2014B,76081,-122.0,100.0
DDD,2014B,85304,-43.0,-3.0
DDD,2014B,95356,-29.0,160.0
DDD,2014B,103891,-144.0,-7.0
DDD,2014B,111959,-50.0,194.0
DDD,2014B,116763,-62.0,58.0
DDD,2014B,118578,-164.0,-57.0
DDD,2014B,124847,-116.0,-113.0
DDD,2014B,128348,-26.0,116.0
DDD,2014B,131695,-128.0,117.0
DDD,2014B,134721,-138.0,12.0
DDD,2014B,137150,-139.0,214.0
DDD,2014B,141182,-23.0,-2.0
DDD,2014B,141301,-57.0,-53.0
DDD,2014B,144908,-71.0,63.0
DDD,2014B,145770,-87.0,54.0
DDD,2014B,152320,-118.0,199.0
DDD,2014B,154697,-17.0,139.0
DDD,2014B,157310,-131.0,-129.0
DDD,2014B,161286,-100.0,-46.0
DDD,2014B,161878,-68.0,209.0
DDD,2014B,162901,-101.0,-3.0
DDD,2014B,172965,-144.0,31.0
DDD,2014B,178258,-50.0,202.0
DDD,2014B,189442,-46.0,142.0
DDD,2014B,196264,-139.0,-10.0
DDD,2014B,226895,-34.0,180.0
DDD,2014B,231973,-87.0,48.0
DDD,2014B,233868,-23.0,196.0
DDD,2014B,236015,-46.0,53.0
DDD,2014B,237925,-36.0,-15.0
DDD,2014B,237969,-122.0,-109.0
DDD,2014B,240389,-96.0,136.0
DDD,2014B,244438,-34.0,0.0
DDD,2014B,247342,-66.0,-1.0
DDD,2014B,250058,-57.0,-18.0
DDD,2014B,255622,-158.0,-148.0
DDD,2014B,260367,-101.0,-44.0
DDD,2014B,263022,-295.0,-274.0
DDD,2014B,267118,-79.0,67.0
DDD,2014B,268883,-64.0,180.0
DDD,2014B,268915,-92.0,47.0
DDD,2014B,287499,-122.0,0.0
DDD,2014B,288407,-53.0,0.0
DDD,2014B,299949,-29.0,223.0
DDD,2014B,309258,-87.0,7.0
DDD,2014B,315517,-46.0,63.0
DDD,2014B,315633,-165.0,-22.0
DDD,2014B,315723,-113.0,0.0
DDD,2014B,323659,-59.0,226.0
DDD,2014B,334504,-132.0,0.0
DDD,2014B,335471,-40.0,41.0
DDD,2014B,336936,-22.0,67.0
DDD,2014B,348439,-34.0,52.0
DDD,2014B,352308,-17.0,58.0
DDD,2014B,352600,-145.0,-46.0
DDD,2014B,352679,-151.0,54.0
DDD,2014B,354953,-22.0,112.0
DDD,2014B,355780,-64.0,213.0
DDD,2014B,356705,-46.0,163.0
DDD,2014B,360759,-61.0,186.0
DDD,2014B,361842,-156.0,10.0
DDD,2014B,367045,-89.0,26.0
DDD,2014B,370089,-249.0,51.0
DDD,2014B,373790,-61.0,128.0
DDD,2014B,373795,-40.0,0.0
DDD,2014B,379330,-164.0,151.0
DDD,2014B,380681,-138.0,158.0
DDD,2014B,385947,-117.0,67.0
DDD,2014B,386140,-24.0,122.0
DDD,2014B,386849,-75.0,58.0
DDD,2014B,387656,-15.0,82.0
DDD,2014B,392802,-17.0,81.0
DDD,2014B,393094,-4.0,159.0
DDD,2014B,395164,-60.0,0.0
DDD,2014B,399203,-24.0,97.0
DDD,2014B,400461,-68.0,10.0
DDD,2014B,400599,-17.0,157.0
DDD,2014B,402575,-108.0,111.0
DDD,2014B,406753,-214.0,-10.0
DDD,2014B,409284,-54.0,95.0
DDD,2014B,410816,-22.0,228.0
DDD,2014B,413629,-25.0,33.0
DDD,2014B,421242,-97.0,9.0
DDD,2014B,421754,-46.0,73.0
DDD,2014B,421877,-24.0,11.0
DDD,2014B,426137,-12.0,60.0
DDD,2014B,430282,-46.0,0.0
DDD,2014B,431136,-17.0,180.0
DDD,2014B,434002,-268.0,145.0
DDD,2014B,441393,-110.0,33.0
DDD,2014B,444474,-75.0,75.0
DDD,2014B,464748,-157.0,198.0
DDD,2014B,464887,-54.0,104.0
DDD,2014B,466158,-263.0,-52.0
DDD,2014B,466714,-62.0,166.0
DDD,2014B,468386,-79.0,68.0
DDD,2014B,470555,-109.0,39.0
DDD,2014B,471189,-74.0,40.0
DDD,2014B,473265,-24.0,180.0
DDD,2014B,473406,-117.0,30.0
DDD,2014B,479921,-255.0,-59.0
DDD,2014B,484130,-22.0,228.0
DDD,2014B,484305,-25.0,19.0
DDD,2014B,485306,-135.0,29.0
DDD,2014B,488550,-17.0,179.0
DDD,2014B,491792,-22.0,-16.0
DDD,2014B,491912,-147.0,-143.0
DDD,2014B,493055,-22.0,12.0
DDD,2014B,493434,-69.0,97.0
DDD,2014B,493793,-95.0,-52.0
DDD,2014B,493879,-22.0,52.0
DDD,2014B,493984,-29.0,16.0
DDD,2014B,494329,-107.0,175.0
DDD,2014B,497206,-29.0,0.0
DDD,2014B,497405,-25.0,10.0
DDD,2014B,498438,-218.0,-123.0
DDD,2014B,498582,-68.0,135.0
DDD,2014B,498793,-43.0,184.0
DDD,2014B,498905,-22.0,180.0
DDD,2014B,501123,-11.0,122.0
DDD,2014B,501723,-17.0,121.0
DDD,2014B,501890,-123.0,6.0
DDD,2014B,505854,-68.0,216.0
DDD,2014B,507812,-134.0,200.0
DDD,2014B,508446,-24.0,83.0
DDD,2014B,508594,-24.0,226.0
DDD,2014B,508872,-25.0,194.0
DDD,2014B,509100,-144.0,-16.0
DDD,2014B,509417,-304.0,0.0
DDD,2014B,511869,-45.0,-44.0
DDD,2014B,511890,-34.0,86.0
DDD,2014B,513415,-150.0,170.0
DDD,2014B,514277,-206.0,10.0
DDD,2014B,518265,-29.0,-11.0
DDD,2014B,518330,-131.0,-8.0
DDD,2014B,520349,-34.0,163.0
DDD,2014B,521249,-82.0,-10.0
DDD,2014B,522129,-85.0,179.0
DDD,2014B,522363,-22.0,164.0
DDD,2014B,522690,-95.0,-58.0
DDD,2014B,526098,-304.0,-248.0
DDD,2014B,527242,-46.0,122.0
DDD,2014B,528330,-116.0,11.0
DDD,2014B,528699,-75.0,187.0
DDD,2014B,528822,-24.0,10.0
DDD,2014B,531069,-25.0,228.0
DDD,2014B,531243,-65.0,215.0
DDD,2014B,531340,-255.0,226.0
DDD,2014B,532194,-41.0,125.0
DDD,2014B,536794,-113.0,-72.0
DDD,2014B,536999,-22.0,96.0
DDD,2014B,537238,-131.0,-60.0
DDD,2014B,539060,-92.0,55.0
DDD,2014B,539872,-28.0,115.0
DDD,2014B,543356,-52.0,-23.0
DDD,2014B,543361,-163.0,75.0
DDD,2014B,543976,-88.0,72.0
DDD,2014B,544499,-72.0,102.0
DDD,2014B,545387,-34.0,30.0
DDD,2014B,546299,-136.0,73.0
DDD,2014B,546403,-161.0,228.0
DDD,2014B,547629,-151.0,227.0
DDD,2014B,547786,-137.0,104.0
DDD,2014B,547816,-43.0,0.0
DDD,2014B,547860,-69.0,-26.0
DDD,2014B,548500,-95.0,96.0
DDD,2014B,549160,-127.0,108.0
DDD,2014B,549785,-43.0,-7.0
DDD,2014B,551109,-40.0,23.0
DDD,2014B,551340,-50.0,11.0
DDD,2014B,552908,-28.0,110.0
DDD,2014B,554444,-113.0,46.0
DDD,2014B,554585,-128.0,34.0
DDD,2014B,554712,-72.0,213.0
DDD,2014B,555132,-92.0,169.0
DDD,2014B,556007,-115.0,221.0
DDD,2014B,556170,-93.0,55.0
DDD,2014B,556374,-24.0,172.0
DDD,2014B,556836,-138.0,-57.0
DDD,2014B,557751,-141.0,-46.0
DDD,2014B,561503,-65.0,69.0
